memo_type^|^dwh_source_ind^|^market_code^|^dwh_valid_from^|^dwh_valid_until^|^dwh_current_flag^|^description^|^memo_type_category^|^memo_type_manual_ind^|^memo_type_system_text^|^memo_type_number_of_parameters^|^memo_type_coll_history_ind^|^memo_tip_cm_ind^|^memo_tip_act_hist_ind^|^team_db^|^location_db^|^memo_type_flex_vars_ind
8439^|^3^|^M8412^|^20200224^|^20210105^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8440^|^3^|^M8413^|^20210224^|^20220605^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8441^|^3^|^M8414^|^20220723^|^20190520^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8442^|^3^|^M8415^|^20191012^|^20200908^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8443^|^3^|^M8416^|^20190906^|^20220615^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8444^|^3^|^M8417^|^20210915^|^20210930^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8445^|^3^|^M8418^|^20180220^|^20190214^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8446^|^3^|^M8419^|^20190327^|^20191217^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8447^|^3^|^M8420^|^20210218^|^20180808^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8448^|^3^|^M8421^|^20180405^|^20180814^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8449^|^3^|^M8422^|^20200623^|^20221214^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8450^|^3^|^M8423^|^20190807^|^20180817^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8451^|^3^|^M8424^|^20201012^|^20200328^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8452^|^3^|^M8425^|^20181213^|^20180820^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8453^|^3^|^M8426^|^20210821^|^20180714^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8454^|^3^|^M8427^|^20221226^|^20220709^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8455^|^3^|^M8428^|^20181116^|^20220115^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8456^|^3^|^M8429^|^20220428^|^20220617^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8457^|^3^|^M8430^|^20211006^|^20201213^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8458^|^3^|^M8431^|^20210327^|^20210218^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8459^|^3^|^M8432^|^20200428^|^20221218^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8460^|^3^|^M8433^|^20190411^|^20180913^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8461^|^3^|^M8434^|^20220205^|^20191217^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8462^|^3^|^M8435^|^20220823^|^20210604^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8463^|^3^|^M8436^|^20200423^|^20180210^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8464^|^3^|^M8437^|^20191002^|^20220707^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8465^|^3^|^M8438^|^20191002^|^20201108^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8466^|^3^|^M8439^|^20210210^|^20210206^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8467^|^3^|^M8440^|^20180828^|^20181129^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8468^|^3^|^M8441^|^20221027^|^20210930^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8469^|^3^|^M8442^|^20181231^|^20190327^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8470^|^3^|^M8443^|^20200409^|^20200628^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8471^|^3^|^M8444^|^20210330^|^20190323^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8472^|^3^|^M8445^|^20210812^|^20211107^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8473^|^3^|^M8446^|^20200224^|^20190613^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8474^|^3^|^M8447^|^20210610^|^20190120^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8475^|^3^|^M8448^|^20210927^|^20220901^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8476^|^3^|^M8449^|^20200625^|^20220512^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8477^|^3^|^M8450^|^20220918^|^20211223^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8478^|^3^|^M8451^|^20200625^|^20210531^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8479^|^3^|^M8452^|^20190402^|^20181127^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8480^|^3^|^M8453^|^20200421^|^20210822^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8481^|^3^|^M8454^|^20190508^|^20181221^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8482^|^3^|^M8455^|^20220528^|^20210520^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8483^|^3^|^M8456^|^20201225^|^20200301^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8484^|^3^|^M8457^|^20220702^|^20210907^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8485^|^3^|^M8458^|^20210605^|^20190128^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8486^|^3^|^M8459^|^20210114^|^20190718^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8487^|^3^|^M8460^|^20180118^|^20180904^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8488^|^3^|^M8461^|^20180228^|^20220811^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8489^|^3^|^M8462^|^20200530^|^20220404^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8490^|^3^|^M8463^|^20210419^|^20190327^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8491^|^3^|^M8464^|^20200204^|^20220730^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8492^|^3^|^M8465^|^20221229^|^20180413^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8493^|^3^|^M8466^|^20221213^|^20200503^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8494^|^3^|^M8467^|^20210604^|^20220312^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8495^|^3^|^M8468^|^20180301^|^20210407^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8496^|^3^|^M8469^|^20200905^|^20211030^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8497^|^3^|^M8470^|^20180521^|^20180322^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8498^|^3^|^M8471^|^20201129^|^20210913^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8499^|^3^|^M8472^|^20180409^|^20190607^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8500^|^3^|^M8473^|^20200724^|^20180816^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8501^|^3^|^M8474^|^20221221^|^20180131^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8502^|^3^|^M8475^|^20190901^|^20211218^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8503^|^3^|^M8476^|^20190520^|^20181125^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8504^|^3^|^M8477^|^20180112^|^20211009^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8505^|^3^|^M8478^|^20190111^|^20201028^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8506^|^3^|^M8479^|^20180615^|^20220703^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8507^|^3^|^M8480^|^20191129^|^20180924^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8508^|^3^|^M8481^|^20220418^|^20200829^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8509^|^3^|^M8482^|^20220511^|^20220810^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8510^|^3^|^M8483^|^20190423^|^20181230^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8511^|^3^|^M8484^|^20190207^|^20200110^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8512^|^3^|^M8485^|^20201023^|^20201019^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8513^|^3^|^M8486^|^20180531^|^20180624^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8514^|^3^|^M8487^|^20201226^|^20180526^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8515^|^3^|^M8488^|^20190614^|^20180505^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8516^|^3^|^M8489^|^20200713^|^20180824^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8517^|^3^|^M8490^|^20181111^|^20200820^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8518^|^3^|^M8491^|^20190107^|^20220920^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8519^|^3^|^M8492^|^20190329^|^20180916^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8520^|^3^|^M8493^|^20200713^|^20190318^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8521^|^3^|^M8494^|^20180628^|^20180430^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8522^|^3^|^M8495^|^20181202^|^20190522^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8523^|^3^|^M8496^|^20210222^|^20190906^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8524^|^3^|^M8497^|^20220406^|^20201002^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8525^|^3^|^M8498^|^20220522^|^20180224^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8526^|^3^|^M8499^|^20201004^|^20210129^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8527^|^3^|^M8500^|^20210722^|^20200203^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8528^|^3^|^M8501^|^20210729^|^20190411^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8529^|^3^|^M8502^|^20210213^|^20191013^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8530^|^3^|^M8503^|^20210320^|^20200130^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8531^|^3^|^M8504^|^20191122^|^20180214^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8532^|^3^|^M8505^|^20220831^|^20210311^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8533^|^3^|^M8506^|^20190703^|^20200225^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8534^|^3^|^M8507^|^20190409^|^20181103^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8535^|^3^|^M8508^|^20220130^|^20190410^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8536^|^3^|^M8509^|^20200728^|^20210406^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8537^|^3^|^M8510^|^20220414^|^20220129^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8538^|^3^|^M8511^|^20201111^|^20180522^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8539^|^3^|^M8512^|^20190407^|^20220627^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8540^|^3^|^M8513^|^20181005^|^20180828^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8541^|^3^|^M8514^|^20200117^|^20200208^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8542^|^3^|^M8515^|^20211113^|^20180825^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8543^|^3^|^M8516^|^20211110^|^20220715^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8544^|^3^|^M8517^|^20190822^|^20190211^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8545^|^3^|^M8518^|^20221109^|^20180417^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8546^|^3^|^M8519^|^20190117^|^20200928^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8547^|^3^|^M8520^|^20190906^|^20220429^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8548^|^3^|^M8521^|^20210129^|^20191028^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8549^|^3^|^M8522^|^20210317^|^20190822^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8550^|^3^|^M8523^|^20220407^|^20210321^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8551^|^3^|^M8524^|^20191121^|^20190220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8552^|^3^|^M8525^|^20200227^|^20200824^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8553^|^3^|^M8526^|^20220511^|^20191007^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8554^|^3^|^M8527^|^20220906^|^20190122^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8555^|^3^|^M8528^|^20221013^|^20200424^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8556^|^3^|^M8529^|^20210223^|^20190621^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8557^|^3^|^M8530^|^20210916^|^20210829^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8558^|^3^|^M8531^|^20201124^|^20210619^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8559^|^3^|^M8532^|^20190912^|^20180727^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8560^|^3^|^M8533^|^20190802^|^20201208^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8561^|^3^|^M8534^|^20220113^|^20191101^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8562^|^3^|^M8535^|^20211023^|^20180521^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8563^|^3^|^M8536^|^20200914^|^20210609^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8564^|^3^|^M8537^|^20200522^|^20221118^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8565^|^3^|^M8538^|^20220513^|^20181205^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8566^|^3^|^M8539^|^20201201^|^20190708^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8567^|^3^|^M8540^|^20220526^|^20220216^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8568^|^3^|^M8541^|^20210402^|^20180519^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8569^|^3^|^M8542^|^20210117^|^20190130^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8570^|^3^|^M8543^|^20200808^|^20190707^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8571^|^3^|^M8544^|^20210318^|^20180323^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8572^|^3^|^M8545^|^20211116^|^20221206^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8573^|^3^|^M8546^|^20190522^|^20210330^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8574^|^3^|^M8547^|^20200408^|^20181109^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8575^|^3^|^M8548^|^20200902^|^20180412^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8576^|^3^|^M8549^|^20220601^|^20211229^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8577^|^3^|^M8550^|^20200206^|^20180101^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8578^|^3^|^M8551^|^20190221^|^20221105^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8579^|^3^|^M8552^|^20190730^|^20220103^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8580^|^3^|^M8553^|^20220804^|^20220813^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8581^|^3^|^M8554^|^20200222^|^20180916^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8582^|^3^|^M8555^|^20180112^|^20180313^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8583^|^3^|^M8556^|^20210521^|^20180704^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8584^|^3^|^M8557^|^20220807^|^20191001^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8585^|^3^|^M8558^|^20201208^|^20191014^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8586^|^3^|^M8559^|^20210927^|^20181118^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8587^|^3^|^M8560^|^20220610^|^20190930^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8588^|^3^|^M8561^|^20190325^|^20220728^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8589^|^3^|^M8562^|^20180809^|^20211006^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8590^|^3^|^M8563^|^20200320^|^20221026^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8591^|^3^|^M8564^|^20200325^|^20181127^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8592^|^3^|^M8565^|^20210705^|^20211017^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8593^|^3^|^M8566^|^20200609^|^20200731^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8594^|^3^|^M8567^|^20180721^|^20210104^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8595^|^3^|^M8568^|^20220617^|^20220913^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8596^|^3^|^M8569^|^20180314^|^20200921^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8597^|^3^|^M8570^|^20190316^|^20200428^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8598^|^3^|^M8571^|^20181107^|^20200422^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8599^|^3^|^M8572^|^20210920^|^20200105^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8600^|^3^|^M8573^|^20200508^|^20181027^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8601^|^3^|^M8574^|^20210217^|^20210625^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8602^|^3^|^M8575^|^20180901^|^20210321^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8603^|^3^|^M8576^|^20220218^|^20190722^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8604^|^3^|^M8577^|^20201104^|^20221026^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8605^|^3^|^M8578^|^20180214^|^20190212^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8606^|^3^|^M8579^|^20220531^|^20200817^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8607^|^3^|^M8580^|^20220309^|^20220417^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8608^|^3^|^M8581^|^20180217^|^20180226^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8609^|^3^|^M8582^|^20190623^|^20211213^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8610^|^3^|^M8583^|^20221103^|^20200106^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8611^|^3^|^M8584^|^20191213^|^20180803^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8612^|^3^|^M8585^|^20190804^|^20210707^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8613^|^3^|^M8586^|^20201215^|^20180818^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8614^|^3^|^M8587^|^20210312^|^20201107^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8615^|^3^|^M8588^|^20200118^|^20201223^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8616^|^3^|^M8589^|^20201031^|^20180224^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8617^|^3^|^M8590^|^20190921^|^20190304^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8618^|^3^|^M8591^|^20211018^|^20180828^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
8619^|^3^|^M8592^|^20190925^|^20200403^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
