soc^|^market_code^|^discount^|^creation_date^|^discount_type^|^is_flat_discount^|^rate_source^|^to_id
7930^|^MMC^|^-4.705^|^20130508^|^GTY^|^1^|^DWH^|^8096
7931^|^MMC^|^-4.805^|^20131228^|^GTY^|^1^|^DWH^|^8097
7932^|^MMC^|^-4.705^|^20130714^|^GTY^|^0^|^DWH^|^8098
7933^|^MMC^|^-4.805^|^20131006^|^GTY^|^0^|^DWH^|^8099
7934^|^MMC^|^-4.705^|^20131228^|^GTY^|^0^|^DWH^|^8100
7935^|^MMC^|^-4.705^|^20130713^|^GTY^|^1^|^DWH^|^8101
7936^|^MMC^|^-4.705^|^20130613^|^GTY^|^0^|^DWH^|^8102
7937^|^MMC^|^-4.805^|^20130204^|^GTY^|^0^|^DWH^|^8103
7938^|^MMC^|^-4.805^|^20131028^|^GTY^|^1^|^DWH^|^8104
7939^|^MMC^|^-4.805^|^20130622^|^GTY^|^0^|^DWH^|^8105
7940^|^MMC^|^-4.805^|^20130618^|^GTY^|^0^|^DWH^|^8106
7941^|^MMC^|^-4.805^|^20131120^|^GTY^|^0^|^DWH^|^8107
7942^|^MMC^|^-4.705^|^20130126^|^GTY^|^0^|^DWH^|^8108
7943^|^MMC^|^-4.705^|^20131101^|^GTY^|^0^|^DWH^|^8109
7944^|^MMC^|^-4.705^|^20130516^|^GTY^|^1^|^DWH^|^8110
7945^|^MMC^|^-4.805^|^20131015^|^GTY^|^0^|^DWH^|^8111
7946^|^MMC^|^-4.705^|^20130303^|^GTY^|^0^|^DWH^|^8112
7947^|^MMC^|^-4.805^|^20130123^|^GTY^|^1^|^DWH^|^8113
7948^|^MMC^|^-4.805^|^20130913^|^GTY^|^0^|^DWH^|^8114
7949^|^MMC^|^-4.805^|^20131027^|^GTY^|^1^|^DWH^|^8115
7950^|^MMC^|^-4.705^|^20130209^|^GTY^|^1^|^DWH^|^8116
7951^|^MMC^|^-4.705^|^20130305^|^GTY^|^0^|^DWH^|^8117
7952^|^MMC^|^-4.805^|^20130222^|^GTY^|^1^|^DWH^|^8118
7953^|^MMC^|^-4.805^|^20130613^|^GTY^|^1^|^DWH^|^8119
7954^|^MMC^|^-4.705^|^20131019^|^GTY^|^1^|^DWH^|^8120
7955^|^MMC^|^-4.705^|^20130528^|^GTY^|^1^|^DWH^|^8121
7956^|^MMC^|^-4.805^|^20131112^|^GTY^|^1^|^DWH^|^8122
7957^|^MMC^|^-4.805^|^20130420^|^GTY^|^1^|^DWH^|^8123
7958^|^MMC^|^-4.805^|^20130905^|^GTY^|^1^|^DWH^|^8124
7959^|^MMC^|^-4.705^|^20131110^|^GTY^|^1^|^DWH^|^8125
7960^|^MMC^|^-4.805^|^20130206^|^GTY^|^0^|^DWH^|^8126
7961^|^MMC^|^-4.705^|^20130911^|^GTY^|^0^|^DWH^|^8127
7962^|^MMC^|^-4.705^|^20130216^|^GTY^|^1^|^DWH^|^8128
7963^|^MMC^|^-4.805^|^20130831^|^GTY^|^1^|^DWH^|^8129
7964^|^MMC^|^-4.705^|^20131105^|^GTY^|^1^|^DWH^|^8130
7965^|^MMC^|^-4.805^|^20130511^|^GTY^|^1^|^DWH^|^8131
7966^|^MMC^|^-4.705^|^20130309^|^GTY^|^1^|^DWH^|^8132
7967^|^MMC^|^-4.705^|^20130131^|^GTY^|^0^|^DWH^|^8133
7968^|^MMC^|^-4.805^|^20130624^|^GTY^|^0^|^DWH^|^8134
7969^|^MMC^|^-4.805^|^20130314^|^GTY^|^0^|^DWH^|^8135
7970^|^MMC^|^-4.705^|^20130703^|^GTY^|^1^|^DWH^|^8136
7971^|^MMC^|^-4.705^|^20130213^|^GTY^|^0^|^DWH^|^8137
7972^|^MMC^|^-4.705^|^20130208^|^GTY^|^1^|^DWH^|^8138
7973^|^MMC^|^-4.805^|^20130108^|^GTY^|^1^|^DWH^|^8139
7974^|^MMC^|^-4.805^|^20130215^|^GTY^|^0^|^DWH^|^8140
7975^|^MMC^|^-4.805^|^20130318^|^GTY^|^0^|^DWH^|^8141
7976^|^MMC^|^-4.705^|^20130609^|^GTY^|^1^|^DWH^|^8142
7977^|^MMC^|^-4.705^|^20130809^|^GTY^|^1^|^DWH^|^8143
7978^|^MMC^|^-4.805^|^20130215^|^GTY^|^0^|^DWH^|^8144
7979^|^MMC^|^-4.705^|^20131008^|^GTY^|^0^|^DWH^|^8145
7980^|^MMC^|^-4.805^|^20130719^|^GTY^|^1^|^DWH^|^8146
7981^|^MMC^|^-4.705^|^20130527^|^GTY^|^0^|^DWH^|^8147
7982^|^MMC^|^-4.805^|^20130216^|^GTY^|^1^|^DWH^|^8148
7983^|^MMC^|^-4.805^|^20130516^|^GTY^|^1^|^DWH^|^8149
7984^|^MMC^|^-4.805^|^20131123^|^GTY^|^1^|^DWH^|^8150
7985^|^MMC^|^-4.805^|^20130403^|^GTY^|^0^|^DWH^|^8151
7986^|^MMC^|^-4.705^|^20130912^|^GTY^|^1^|^DWH^|^8152
7987^|^MMC^|^-4.805^|^20130426^|^GTY^|^0^|^DWH^|^8153
7988^|^MMC^|^-4.805^|^20130929^|^GTY^|^1^|^DWH^|^8154
7989^|^MMC^|^-4.705^|^20130328^|^GTY^|^0^|^DWH^|^8155
7990^|^MMC^|^-4.705^|^20131011^|^GTY^|^0^|^DWH^|^8156
7991^|^MMC^|^-4.805^|^20130705^|^GTY^|^0^|^DWH^|^8157
7992^|^MMC^|^-4.805^|^20130815^|^GTY^|^1^|^DWH^|^8158
7993^|^MMC^|^-4.705^|^20130313^|^GTY^|^0^|^DWH^|^8159
7994^|^MMC^|^-4.705^|^20131030^|^GTY^|^1^|^DWH^|^8160
7995^|^MMC^|^-4.705^|^20130405^|^GTY^|^0^|^DWH^|^8161
7996^|^MMC^|^-4.805^|^20130805^|^GTY^|^1^|^DWH^|^8162
7997^|^MMC^|^-4.805^|^20130718^|^GTY^|^1^|^DWH^|^8163
7998^|^MMC^|^-4.805^|^20130921^|^GTY^|^0^|^DWH^|^8164
7999^|^MMC^|^-4.805^|^20130819^|^GTY^|^1^|^DWH^|^8165
8000^|^MMC^|^-4.705^|^20130901^|^GTY^|^0^|^DWH^|^8166
8001^|^MMC^|^-4.805^|^20130823^|^GTY^|^0^|^DWH^|^8167
8002^|^MMC^|^-4.705^|^20131123^|^GTY^|^0^|^DWH^|^8168
8003^|^MMC^|^-4.705^|^20130120^|^GTY^|^0^|^DWH^|^8169
8004^|^MMC^|^-4.805^|^20130612^|^GTY^|^0^|^DWH^|^8170
8005^|^MMC^|^-4.805^|^20131021^|^GTY^|^1^|^DWH^|^8171
8006^|^MMC^|^-4.705^|^20130526^|^GTY^|^0^|^DWH^|^8172
8007^|^MMC^|^-4.805^|^20130911^|^GTY^|^1^|^DWH^|^8173
8008^|^MMC^|^-4.805^|^20130404^|^GTY^|^0^|^DWH^|^8174
8009^|^MMC^|^-4.805^|^20130930^|^GTY^|^1^|^DWH^|^8175
8010^|^MMC^|^-4.805^|^20131203^|^GTY^|^1^|^DWH^|^8176
8011^|^MMC^|^-4.705^|^20130615^|^GTY^|^0^|^DWH^|^8177
8012^|^MMC^|^-4.705^|^20130322^|^GTY^|^0^|^DWH^|^8178
8013^|^MMC^|^-4.705^|^20130117^|^GTY^|^0^|^DWH^|^8179
8014^|^MMC^|^-4.705^|^20130113^|^GTY^|^0^|^DWH^|^8180
8015^|^MMC^|^-4.805^|^20130220^|^GTY^|^0^|^DWH^|^8181
8016^|^MMC^|^-4.705^|^20131031^|^GTY^|^0^|^DWH^|^8182
8017^|^MMC^|^-4.805^|^20130122^|^GTY^|^0^|^DWH^|^8183
8018^|^MMC^|^-4.805^|^20130405^|^GTY^|^0^|^DWH^|^8184
8019^|^MMC^|^-4.705^|^20130927^|^GTY^|^1^|^DWH^|^8185
8020^|^MMC^|^-4.705^|^20131031^|^GTY^|^1^|^DWH^|^8186
8021^|^MMC^|^-4.705^|^20131004^|^GTY^|^1^|^DWH^|^8187
8022^|^MMC^|^-4.705^|^20131125^|^GTY^|^0^|^DWH^|^8188
8023^|^MMC^|^-4.805^|^20130825^|^GTY^|^0^|^DWH^|^8189
8024^|^MMC^|^-4.805^|^20131012^|^GTY^|^1^|^DWH^|^8190
8025^|^MMC^|^-4.805^|^20130414^|^GTY^|^0^|^DWH^|^8191
8026^|^MMC^|^-4.705^|^20131110^|^GTY^|^1^|^DWH^|^8192
8027^|^MMC^|^-4.805^|^20130530^|^GTY^|^0^|^DWH^|^8193
8028^|^MMC^|^-4.805^|^20131224^|^GTY^|^0^|^DWH^|^8194
8029^|^MMC^|^-4.705^|^20130408^|^GTY^|^0^|^DWH^|^8195
8030^|^MMC^|^-4.805^|^20130914^|^GTY^|^1^|^DWH^|^8196
8031^|^MMC^|^-4.805^|^20130928^|^GTY^|^1^|^DWH^|^8197
8032^|^MMC^|^-4.705^|^20131014^|^GTY^|^1^|^DWH^|^8198
8033^|^MMC^|^-4.805^|^20130613^|^GTY^|^1^|^DWH^|^8199
8034^|^MMC^|^-4.805^|^20130218^|^GTY^|^0^|^DWH^|^8200
8035^|^MMC^|^-4.705^|^20130618^|^GTY^|^1^|^DWH^|^8201
8036^|^MMC^|^-4.805^|^20131223^|^GTY^|^1^|^DWH^|^8202
8037^|^MMC^|^-4.705^|^20130329^|^GTY^|^0^|^DWH^|^8203
8038^|^MMC^|^-4.805^|^20130728^|^GTY^|^1^|^DWH^|^8204
8039^|^MMC^|^-4.705^|^20130709^|^GTY^|^1^|^DWH^|^8205
8040^|^MMC^|^-4.805^|^20130829^|^GTY^|^1^|^DWH^|^8206
8041^|^MMC^|^-4.705^|^20131002^|^GTY^|^0^|^DWH^|^8207
8042^|^MMC^|^-4.805^|^20130129^|^GTY^|^1^|^DWH^|^8208
8043^|^MMC^|^-4.705^|^20131209^|^GTY^|^0^|^DWH^|^8209
8044^|^MMC^|^-4.705^|^20130303^|^GTY^|^1^|^DWH^|^8210
8045^|^MMC^|^-4.805^|^20130501^|^GTY^|^0^|^DWH^|^8211
8046^|^MMC^|^-4.805^|^20130405^|^GTY^|^0^|^DWH^|^8212
8047^|^MMC^|^-4.805^|^20131205^|^GTY^|^1^|^DWH^|^8213
8048^|^MMC^|^-4.805^|^20131023^|^GTY^|^0^|^DWH^|^8214
8049^|^MMC^|^-4.805^|^20130517^|^GTY^|^1^|^DWH^|^8215
8050^|^MMC^|^-4.805^|^20130421^|^GTY^|^1^|^DWH^|^8216
8051^|^MMC^|^-4.805^|^20131125^|^GTY^|^0^|^DWH^|^8217
8052^|^MMC^|^-4.805^|^20131130^|^GTY^|^0^|^DWH^|^8218
8053^|^MMC^|^-4.805^|^20130314^|^GTY^|^0^|^DWH^|^8219
8054^|^MMC^|^-4.705^|^20130612^|^GTY^|^0^|^DWH^|^8220
8055^|^MMC^|^-4.805^|^20130920^|^GTY^|^1^|^DWH^|^8221
8056^|^MMC^|^-4.805^|^20130409^|^GTY^|^0^|^DWH^|^8222
8057^|^MMC^|^-4.805^|^20130509^|^GTY^|^0^|^DWH^|^8223
8058^|^MMC^|^-4.705^|^20131120^|^GTY^|^0^|^DWH^|^8224
8059^|^MMC^|^-4.805^|^20130319^|^GTY^|^0^|^DWH^|^8225
8060^|^MMC^|^-4.805^|^20131023^|^GTY^|^1^|^DWH^|^8226
8061^|^MMC^|^-4.705^|^20131001^|^GTY^|^0^|^DWH^|^8227
8062^|^MMC^|^-4.705^|^20130818^|^GTY^|^1^|^DWH^|^8228
8063^|^MMC^|^-4.705^|^20130410^|^GTY^|^1^|^DWH^|^8229
8064^|^MMC^|^-4.705^|^20131204^|^GTY^|^0^|^DWH^|^8230
8065^|^MMC^|^-4.805^|^20130115^|^GTY^|^0^|^DWH^|^8231
8066^|^MMC^|^-4.805^|^20130902^|^GTY^|^0^|^DWH^|^8232
8067^|^MMC^|^-4.805^|^20130521^|^GTY^|^1^|^DWH^|^8233
8068^|^MMC^|^-4.805^|^20131229^|^GTY^|^0^|^DWH^|^8234
8069^|^MMC^|^-4.705^|^20131030^|^GTY^|^0^|^DWH^|^8235
8070^|^MMC^|^-4.705^|^20131224^|^GTY^|^0^|^DWH^|^8236
8071^|^MMC^|^-4.705^|^20130710^|^GTY^|^1^|^DWH^|^8237
8072^|^MMC^|^-4.805^|^20130914^|^GTY^|^1^|^DWH^|^8238
8073^|^MMC^|^-4.805^|^20130609^|^GTY^|^0^|^DWH^|^8239
8074^|^MMC^|^-4.705^|^20131230^|^GTY^|^0^|^DWH^|^8240
8075^|^MMC^|^-4.805^|^20130118^|^GTY^|^0^|^DWH^|^8241
8076^|^MMC^|^-4.705^|^20130328^|^GTY^|^0^|^DWH^|^8242
8077^|^MMC^|^-4.805^|^20130812^|^GTY^|^1^|^DWH^|^8243
8078^|^MMC^|^-4.705^|^20130921^|^GTY^|^0^|^DWH^|^8244
8079^|^MMC^|^-4.805^|^20130720^|^GTY^|^1^|^DWH^|^8245
8080^|^MMC^|^-4.705^|^20131125^|^GTY^|^1^|^DWH^|^8246
8081^|^MMC^|^-4.805^|^20130526^|^GTY^|^0^|^DWH^|^8247
8082^|^MMC^|^-4.805^|^20131013^|^GTY^|^1^|^DWH^|^8248
8083^|^MMC^|^-4.805^|^20130130^|^GTY^|^0^|^DWH^|^8249
8084^|^MMC^|^-4.805^|^20130801^|^GTY^|^0^|^DWH^|^8250
8085^|^MMC^|^-4.705^|^20130320^|^GTY^|^1^|^DWH^|^8251
8086^|^MMC^|^-4.805^|^20130417^|^GTY^|^0^|^DWH^|^8252
8087^|^MMC^|^-4.805^|^20131018^|^GTY^|^1^|^DWH^|^8253
8088^|^MMC^|^-4.805^|^20131118^|^GTY^|^0^|^DWH^|^8254
8089^|^MMC^|^-4.705^|^20130611^|^GTY^|^0^|^DWH^|^8255
8090^|^MMC^|^-4.805^|^20130626^|^GTY^|^1^|^DWH^|^8256
8091^|^MMC^|^-4.705^|^20130227^|^GTY^|^0^|^DWH^|^8257
8092^|^MMC^|^-4.705^|^20130523^|^GTY^|^1^|^DWH^|^8258
8093^|^MMC^|^-4.805^|^20130901^|^GTY^|^0^|^DWH^|^8259
8094^|^MMC^|^-4.705^|^20131031^|^GTY^|^0^|^DWH^|^8260
8095^|^MMC^|^-4.705^|^20130513^|^GTY^|^1^|^DWH^|^8261
8096^|^MMC^|^-4.805^|^20131007^|^GTY^|^0^|^DWH^|^8262
8097^|^MMC^|^-4.805^|^20130407^|^GTY^|^0^|^DWH^|^8263
8098^|^MMC^|^-4.705^|^20130220^|^GTY^|^0^|^DWH^|^8264
8099^|^MMC^|^-4.705^|^20130825^|^GTY^|^0^|^DWH^|^8265
8100^|^MMC^|^-4.705^|^20131220^|^GTY^|^1^|^DWH^|^8266
8101^|^MMC^|^-4.805^|^20130611^|^GTY^|^0^|^DWH^|^8267
8102^|^MMC^|^-4.705^|^20130413^|^GTY^|^1^|^DWH^|^8268
8103^|^MMC^|^-4.705^|^20131105^|^GTY^|^1^|^DWH^|^8269
8104^|^MMC^|^-4.805^|^20131224^|^GTY^|^0^|^DWH^|^8270
8105^|^MMC^|^-4.805^|^20130416^|^GTY^|^0^|^DWH^|^8271
8106^|^MMC^|^-4.705^|^20131026^|^GTY^|^1^|^DWH^|^8272
8107^|^MMC^|^-4.705^|^20131012^|^GTY^|^1^|^DWH^|^8273
8108^|^MMC^|^-4.705^|^20130927^|^GTY^|^0^|^DWH^|^8274
8109^|^MMC^|^-4.705^|^20131015^|^GTY^|^1^|^DWH^|^8275
8110^|^MMC^|^-4.805^|^20130609^|^GTY^|^0^|^DWH^|^8276
8111^|^MMC^|^-4.705^|^20130420^|^GTY^|^1^|^DWH^|^8277
8112^|^MMC^|^-4.805^|^20130803^|^GTY^|^1^|^DWH^|^8278
8113^|^MMC^|^-4.805^|^20130626^|^GTY^|^0^|^DWH^|^8279
8114^|^MMC^|^-4.705^|^20130709^|^GTY^|^0^|^DWH^|^8280
8115^|^MMC^|^-4.705^|^20130218^|^GTY^|^1^|^DWH^|^8281
8116^|^MMC^|^-4.805^|^20130810^|^GTY^|^0^|^DWH^|^8282
8117^|^MMC^|^-4.705^|^20131010^|^GTY^|^0^|^DWH^|^8283
8118^|^MMC^|^-4.705^|^20130610^|^GTY^|^1^|^DWH^|^8284
8119^|^MMC^|^-4.705^|^20130219^|^GTY^|^0^|^DWH^|^8285
8120^|^MMC^|^-4.805^|^20130321^|^GTY^|^1^|^DWH^|^8286
8121^|^MMC^|^-4.705^|^20130719^|^GTY^|^0^|^DWH^|^8287
8122^|^MMC^|^-4.805^|^20130905^|^GTY^|^0^|^DWH^|^8288
8123^|^MMC^|^-4.705^|^20130429^|^GTY^|^1^|^DWH^|^8289
8124^|^MMC^|^-4.805^|^20130722^|^GTY^|^0^|^DWH^|^8290
8125^|^MMC^|^-4.705^|^20130331^|^GTY^|^0^|^DWH^|^8291
8126^|^MMC^|^-4.805^|^20130827^|^GTY^|^1^|^DWH^|^8292
8127^|^MMC^|^-4.705^|^20130429^|^GTY^|^0^|^DWH^|^8293
8128^|^MMC^|^-4.805^|^20130330^|^GTY^|^0^|^DWH^|^8294
8129^|^MMC^|^-4.805^|^20130824^|^GTY^|^0^|^DWH^|^8295
8130^|^MMC^|^-4.705^|^20130305^|^GTY^|^0^|^DWH^|^8296
8131^|^MMC^|^-4.805^|^20131228^|^GTY^|^1^|^DWH^|^8297
8132^|^MMC^|^-4.805^|^20130308^|^GTY^|^1^|^DWH^|^8298
8133^|^MMC^|^-4.705^|^20130526^|^GTY^|^1^|^DWH^|^8299
8134^|^MMC^|^-4.805^|^20130412^|^GTY^|^0^|^DWH^|^8300
8135^|^MMC^|^-4.805^|^20130619^|^GTY^|^0^|^DWH^|^8301
8136^|^MMC^|^-4.705^|^20130801^|^GTY^|^1^|^DWH^|^8302
8137^|^MMC^|^-4.805^|^20131013^|^GTY^|^0^|^DWH^|^8303
8138^|^MMC^|^-4.805^|^20130213^|^GTY^|^1^|^DWH^|^8304
8139^|^MMC^|^-4.705^|^20130907^|^GTY^|^1^|^DWH^|^8305
8140^|^MMC^|^-4.805^|^20130122^|^GTY^|^1^|^DWH^|^8306
8141^|^MMC^|^-4.705^|^20130920^|^GTY^|^0^|^DWH^|^8307
8142^|^MMC^|^-4.805^|^20130328^|^GTY^|^0^|^DWH^|^8308
8143^|^MMC^|^-4.705^|^20131021^|^GTY^|^0^|^DWH^|^8309
8144^|^MMC^|^-4.705^|^20130915^|^GTY^|^1^|^DWH^|^8310
8145^|^MMC^|^-4.705^|^20130125^|^GTY^|^0^|^DWH^|^8311
8146^|^MMC^|^-4.805^|^20130212^|^GTY^|^0^|^DWH^|^8312
8147^|^MMC^|^-4.805^|^20130529^|^GTY^|^1^|^DWH^|^8313
8148^|^MMC^|^-4.705^|^20130430^|^GTY^|^0^|^DWH^|^8314
8149^|^MMC^|^-4.805^|^20130802^|^GTY^|^0^|^DWH^|^8315
8150^|^MMC^|^-4.805^|^20130514^|^GTY^|^0^|^DWH^|^8316
8151^|^MMC^|^-4.705^|^20130426^|^GTY^|^1^|^DWH^|^8317
8152^|^MMC^|^-4.805^|^20130325^|^GTY^|^0^|^DWH^|^8318
8153^|^MMC^|^-4.805^|^20130205^|^GTY^|^1^|^DWH^|^8319
8154^|^MMC^|^-4.805^|^20131017^|^GTY^|^1^|^DWH^|^8320
8155^|^MMC^|^-4.805^|^20130609^|^GTY^|^1^|^DWH^|^8321
8156^|^MMC^|^-4.805^|^20130115^|^GTY^|^1^|^DWH^|^8322
8157^|^MMC^|^-4.805^|^20131230^|^GTY^|^1^|^DWH^|^8323
8158^|^MMC^|^-4.705^|^20131208^|^GTY^|^1^|^DWH^|^8324
8159^|^MMC^|^-4.805^|^20130204^|^GTY^|^0^|^DWH^|^8325
8160^|^MMC^|^-4.805^|^20130212^|^GTY^|^0^|^DWH^|^8326
8161^|^MMC^|^-4.805^|^20130209^|^GTY^|^0^|^DWH^|^8327
8162^|^MMC^|^-4.705^|^20130113^|^GTY^|^0^|^DWH^|^8328
8163^|^MMC^|^-4.805^|^20131218^|^GTY^|^1^|^DWH^|^8329
8164^|^MMC^|^-4.705^|^20131119^|^GTY^|^1^|^DWH^|^8330
8165^|^MMC^|^-4.705^|^20130709^|^GTY^|^1^|^DWH^|^8331
8166^|^MMC^|^-4.705^|^20130808^|^GTY^|^0^|^DWH^|^8332
8167^|^MMC^|^-4.705^|^20130909^|^GTY^|^1^|^DWH^|^8333
8168^|^MMC^|^-4.805^|^20130121^|^GTY^|^1^|^DWH^|^8334
8169^|^MMC^|^-4.805^|^20130106^|^GTY^|^0^|^DWH^|^8335
8170^|^MMC^|^-4.805^|^20130227^|^GTY^|^1^|^DWH^|^8336
8171^|^MMC^|^-4.705^|^20130215^|^GTY^|^0^|^DWH^|^8337
8172^|^MMC^|^-4.705^|^20131028^|^GTY^|^1^|^DWH^|^8338
8173^|^MMC^|^-4.805^|^20131026^|^GTY^|^0^|^DWH^|^8339
8174^|^MMC^|^-4.805^|^20131212^|^GTY^|^1^|^DWH^|^8340
8175^|^MMC^|^-4.805^|^20130527^|^GTY^|^0^|^DWH^|^8341
8176^|^MMC^|^-4.705^|^20130321^|^GTY^|^1^|^DWH^|^8342
8177^|^MMC^|^-4.805^|^20130405^|^GTY^|^1^|^DWH^|^8343
8178^|^MMC^|^-4.705^|^20130103^|^GTY^|^1^|^DWH^|^8344
8179^|^MMC^|^-4.705^|^20130904^|^GTY^|^0^|^DWH^|^8345
8180^|^MMC^|^-4.705^|^20131014^|^GTY^|^1^|^DWH^|^8346
8181^|^MMC^|^-4.805^|^20131120^|^GTY^|^0^|^DWH^|^8347
8182^|^MMC^|^-4.705^|^20131110^|^GTY^|^0^|^DWH^|^8348
8183^|^MMC^|^-4.705^|^20130414^|^GTY^|^1^|^DWH^|^8349
8184^|^MMC^|^-4.805^|^20131127^|^GTY^|^1^|^DWH^|^8350
8185^|^MMC^|^-4.705^|^20130909^|^GTY^|^0^|^DWH^|^8351
8186^|^MMC^|^-4.805^|^20130301^|^GTY^|^0^|^DWH^|^8352
8187^|^MMC^|^-4.805^|^20130216^|^GTY^|^0^|^DWH^|^8353
8188^|^MMC^|^-4.805^|^20130604^|^GTY^|^1^|^DWH^|^8354
8189^|^MMC^|^-4.805^|^20130201^|^GTY^|^1^|^DWH^|^8355
8190^|^MMC^|^-4.805^|^20130408^|^GTY^|^1^|^DWH^|^8356
8191^|^MMC^|^-4.705^|^20131214^|^GTY^|^0^|^DWH^|^8357
8192^|^MMC^|^-4.805^|^20130528^|^GTY^|^0^|^DWH^|^8358
8193^|^MMC^|^-4.805^|^20131026^|^GTY^|^1^|^DWH^|^8359
8194^|^MMC^|^-4.805^|^20130429^|^GTY^|^1^|^DWH^|^8360
8195^|^MMC^|^-4.705^|^20131025^|^GTY^|^0^|^DWH^|^8361
8196^|^MMC^|^-4.805^|^20130510^|^GTY^|^0^|^DWH^|^8362
8197^|^MMC^|^-4.705^|^20130201^|^GTY^|^0^|^DWH^|^8363
8198^|^MMC^|^-4.805^|^20131118^|^GTY^|^1^|^DWH^|^8364
8199^|^MMC^|^-4.805^|^20130719^|^GTY^|^0^|^DWH^|^8365
8200^|^MMC^|^-4.805^|^20130706^|^GTY^|^0^|^DWH^|^8366
8201^|^MMC^|^-4.705^|^20130507^|^GTY^|^1^|^DWH^|^8367
8202^|^MMC^|^-4.805^|^20131114^|^GTY^|^1^|^DWH^|^8368
8203^|^MMC^|^-4.805^|^20130426^|^GTY^|^0^|^DWH^|^8369
8204^|^MMC^|^-4.705^|^20130130^|^GTY^|^1^|^DWH^|^8370
8205^|^MMC^|^-4.805^|^20130304^|^GTY^|^0^|^DWH^|^8371
8206^|^MMC^|^-4.805^|^20130117^|^GTY^|^1^|^DWH^|^8372
8207^|^MMC^|^-4.705^|^20130803^|^GTY^|^0^|^DWH^|^8373
8208^|^MMC^|^-4.705^|^20130829^|^GTY^|^0^|^DWH^|^8374
8209^|^MMC^|^-4.805^|^20130113^|^GTY^|^0^|^DWH^|^8375
8210^|^MMC^|^-4.705^|^20130805^|^GTY^|^0^|^DWH^|^8376
8211^|^MMC^|^-4.805^|^20130303^|^GTY^|^1^|^DWH^|^8377
8212^|^MMC^|^-4.705^|^20131228^|^GTY^|^1^|^DWH^|^8378
8213^|^MMC^|^-4.805^|^20131107^|^GTY^|^0^|^DWH^|^8379
8214^|^MMC^|^-4.805^|^20130101^|^GTY^|^0^|^DWH^|^8380
8215^|^MMC^|^-4.705^|^20130131^|^GTY^|^1^|^DWH^|^8381
8216^|^MMC^|^-4.705^|^20130701^|^GTY^|^0^|^DWH^|^8382
8217^|^MMC^|^-4.705^|^20130809^|^GTY^|^1^|^DWH^|^8383
8218^|^MMC^|^-4.805^|^20130218^|^GTY^|^0^|^DWH^|^8384
8219^|^MMC^|^-4.705^|^20130412^|^GTY^|^1^|^DWH^|^8385
8220^|^MMC^|^-4.705^|^20131010^|^GTY^|^1^|^DWH^|^8386
8221^|^MMC^|^-4.805^|^20130820^|^GTY^|^1^|^DWH^|^8387
8222^|^MMC^|^-4.705^|^20130927^|^GTY^|^0^|^DWH^|^8388
8223^|^MMC^|^-4.805^|^20131207^|^GTY^|^1^|^DWH^|^8389
8224^|^MMC^|^-4.805^|^20130707^|^GTY^|^0^|^DWH^|^8390
8225^|^MMC^|^-4.705^|^20130717^|^GTY^|^0^|^DWH^|^8391
8226^|^MMC^|^-4.805^|^20130712^|^GTY^|^1^|^DWH^|^8392
8227^|^MMC^|^-4.705^|^20131023^|^GTY^|^1^|^DWH^|^8393
8228^|^MMC^|^-4.805^|^20130805^|^GTY^|^0^|^DWH^|^8394
8229^|^MMC^|^-4.705^|^20130721^|^GTY^|^0^|^DWH^|^8395
8230^|^MMC^|^-4.805^|^20131225^|^GTY^|^0^|^DWH^|^8396
8231^|^MMC^|^-4.805^|^20131216^|^GTY^|^1^|^DWH^|^8397
8232^|^MMC^|^-4.705^|^20130126^|^GTY^|^1^|^DWH^|^8398
8233^|^MMC^|^-4.705^|^20130201^|^GTY^|^0^|^DWH^|^8399
8234^|^MMC^|^-4.805^|^20131003^|^GTY^|^0^|^DWH^|^8400
8235^|^MMC^|^-4.705^|^20131114^|^GTY^|^1^|^DWH^|^8401
8236^|^MMC^|^-4.805^|^20130225^|^GTY^|^1^|^DWH^|^8402
8237^|^MMC^|^-4.705^|^20130116^|^GTY^|^0^|^DWH^|^8403
8238^|^MMC^|^-4.705^|^20130305^|^GTY^|^1^|^DWH^|^8404
8239^|^MMC^|^-4.805^|^20130402^|^GTY^|^0^|^DWH^|^8405
8240^|^MMC^|^-4.705^|^20130627^|^GTY^|^0^|^DWH^|^8406
8241^|^MMC^|^-4.705^|^20130925^|^GTY^|^0^|^DWH^|^8407
8242^|^MMC^|^-4.705^|^20130614^|^GTY^|^1^|^DWH^|^8408
8243^|^MMC^|^-4.705^|^20130928^|^GTY^|^1^|^DWH^|^8409
8244^|^MMC^|^-4.705^|^20130219^|^GTY^|^0^|^DWH^|^8410
8245^|^MMC^|^-4.705^|^20130603^|^GTY^|^1^|^DWH^|^8411
8246^|^MMC^|^-4.805^|^20130826^|^GTY^|^1^|^DWH^|^8412
8247^|^MMC^|^-4.805^|^20130708^|^GTY^|^0^|^DWH^|^8413
8248^|^MMC^|^-4.805^|^20130130^|^GTY^|^0^|^DWH^|^8414
8249^|^MMC^|^-4.705^|^20130402^|^GTY^|^0^|^DWH^|^8415
8250^|^MMC^|^-4.805^|^20131116^|^GTY^|^0^|^DWH^|^8416
8251^|^MMC^|^-4.805^|^20130625^|^GTY^|^1^|^DWH^|^8417
8252^|^MMC^|^-4.805^|^20130317^|^GTY^|^0^|^DWH^|^8418
8253^|^MMC^|^-4.805^|^20130812^|^GTY^|^0^|^DWH^|^8419
